year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2020,2,8,12,18.4,isd_lite,36,isd_lite,,,270,isd_lite,7.6,isd_lite,1020.7,isd_lite,,,,
2020,2,9,3,6.4,isd_lite,94,isd_lite,,,0,isd_lite,0.0,isd_lite,1023.9,isd_lite,,,,
2020,2,9,6,17.8,isd_lite,62,isd_lite,,,0,isd_lite,0.0,isd_lite,1023.5,isd_lite,,,,
2020,2,9,9,20.2,isd_lite,44,isd_lite,,,0,isd_lite,0.0,isd_lite,1020.7,isd_lite,,,,
2020,2,9,12,17.6,isd_lite,54,isd_lite,,,360,isd_lite,3.6,isd_lite,1020.3,isd_lite,3,isd_lite,,
2020,2,10,3,9.0,isd_lite,95,isd_lite,,,0,isd_lite,0.0,isd_lite,1021.0,isd_lite,,,,
2020,2,10,6,18.0,isd_lite,50,isd_lite,,,320,isd_lite,7.6,isd_lite,1020.7,isd_lite,4,isd_lite,,
2020,2,10,9,20.0,isd_lite,36,isd_lite,,,270,isd_lite,5.4,isd_lite,1018.8,isd_lite,5,isd_lite,,
2020,2,10,12,18.0,isd_lite,55,isd_lite,,,0,isd_lite,0.0,isd_lite,1018.4,isd_lite,7,isd_lite,,
2020,2,11,3,7.8,isd_lite,97,isd_lite,,,0,isd_lite,0.0,isd_lite,1020.7,isd_lite,6,isd_lite,,
2020,2,11,6,18.0,isd_lite,55,isd_lite,,,340,isd_lite,11.2,isd_lite,1021.7,isd_lite,6,isd_lite,,
2020,2,11,9,21.2,isd_lite,38,isd_lite,,,340,isd_lite,5.4,isd_lite,1019.0,isd_lite,3,isd_lite,,
2020,2,11,12,19.2,isd_lite,47,isd_lite,,,290,isd_lite,7.6,isd_lite,1018.6,isd_lite,3,isd_lite,,
2020,2,12,3,13.8,isd_lite,87,isd_lite,,,290,isd_lite,1.8,isd_lite,1020.9,isd_lite,2,isd_lite,,
2020,2,12,6,20.2,isd_lite,46,isd_lite,,,320,isd_lite,7.6,isd_lite,1020.9,isd_lite,,,,
2020,2,12,9,22.6,isd_lite,43,isd_lite,,,320,isd_lite,9.4,isd_lite,1018.4,isd_lite,4,isd_lite,,
2020,2,12,12,21.2,isd_lite,46,isd_lite,,,290,isd_lite,11.2,isd_lite,1017.0,isd_lite,6,isd_lite,,
2020,2,13,3,13.4,isd_lite,82,isd_lite,,,290,isd_lite,1.8,isd_lite,1018.4,isd_lite,4,isd_lite,,
2020,2,13,6,21.8,isd_lite,47,isd_lite,,,270,isd_lite,5.4,isd_lite,1017.5,isd_lite,2,isd_lite,,
